name	simplitigs	cum len	kmers
deinococcus_geothermalis.bc27.fsa	1341	3199914	3165048
deinococcus_geothermalis.bc31.fsa	1111	3200115	3166785
deinococcus_geothermalis.pa19.fsa	1956	3193468	3158260
deinococcus_geothermalis.pa23.fsa	612	3176353	3162889
deinococcus_geothermalis.pa27.fsa	457	3176930	3165048
deinococcus_geothermalis.pa31.fsa	383	3178275	3166785
deinococcus_gobiensis.bc19.fsa	52737	5277647	4328381
deinococcus_gobiensis.bc23.fsa	5401	4467109	4348287
deinococcus_gobiensis.bc27.fsa	2863	4427695	4353257
deinococcus_gobiensis.bc31.fsa	2202	4422720	4356660
deinococcus_gobiensis.pa19.fsa	9618	4501505	4328381
deinococcus_gobiensis.pa23.fsa	1572	4382871	4348287
deinococcus_gobiensis.pa27.fsa	936	4377593	4353257
deinococcus_gobiensis.pa31.fsa	704	4377780	4356660
deinococcus_grandis.bc19.fsa	59316	4941831	3874143
deinococcus_grandis.bc23.fsa	6766	4047094	3898242
deinococcus_grandis.bc27.fsa	3825	4004481	3905031
deinococcus_grandis.bc31.fsa	2890	3996413	3909713
deinococcus_grandis.pa19.fsa	11002	4072179	3874143
deinococcus_grandis.pa23.fsa	1901	3940064	3898242
deinococcus_grandis.pa27.fsa	1181	3935737	3905031
deinococcus_grandis.pa31.fsa	932	3937673	3909713
deinococcus_irradiatisoli.bc19.fsa	24213	3450336	3014502
deinococcus_irradiatisoli.bc23.fsa	1612	3057906	3022442
deinococcus_irradiatisoli.bc27.fsa	672	3041152	3023680
deinococcus_irradiatisoli.bc31.fsa	457	3038105	3024395
deinococcus_irradiatisoli.pa19.fsa	4214	3090354	3014502
deinococcus_irradiatisoli.pa23.fsa	430	3031902	3022442
deinococcus_irradiatisoli.pa27.fsa	208	3029088	3023680
deinococcus_irradiatisoli.pa31.fsa	147	3028805	3024395
deinococcus_maricopensis.bc19.fsa	43049	4230212	3455330
deinococcus_maricopensis.bc23.fsa	2908	3533715	3469739
deinococcus_maricopensis.bc27.fsa	1163	3502155	3471917
deinococcus_maricopensis.bc31.fsa	758	3495823	3473083
deinococcus_maricopensis.pa19.fsa	7618	3592454	3455330
deinococcus_maricopensis.pa23.fsa	785	3487009	3469739
deinococcus_maricopensis.pa27.fsa	372	3481589	3471917
deinococcus_maricopensis.pa31.fsa	257	3480793	3473083
deinococcus_peraridilitoris.bc19.fsa	13926	4679900	4429232
deinococcus_peraridilitoris.bc23.fsa	3309	4509247	4436449
deinococcus_peraridilitoris.bc27.fsa	2251	4498536	4440010
deinococcus_peraridilitoris.bc31.fsa	1709	4493874	4442604
deinococcus_peraridilitoris.pa19.fsa	2822	4480028	4429232
deinococcus_peraridilitoris.pa23.fsa	1044	4459417	4436449
deinococcus_peraridilitoris.pa27.fsa	721	4458756	4440010
deinococcus_peraridilitoris.pa31.fsa	570	4459704	4442604
deinococcus_proteolyticus.bc19.fsa	14272	3085055	2828159
deinococcus_proteolyticus.bc23.fsa	1956	2876968	2833936
deinococcus_proteolyticus.bc27.fsa	1289	2869500	2835986
deinococcus_proteolyticus.bc31.fsa	1042	2868815	2837555
deinococcus_proteolyticus.pa19.fsa	2628	2875463	2828159
deinococcus_proteolyticus.pa23.fsa	612	2847400	2833936
deinococcus_proteolyticus.pa27.fsa	431	2847192	2835986
deinococcus_proteolyticus.pa31.fsa	353	2848145	2837555
deinococcus_puniceus.bc19.fsa	14772	3193176	2927280
deinococcus_puniceus.bc23.fsa	3671	3016799	2936037
deinococcus_puniceus.bc27.fsa	2341	3001081	2940215
deinococcus_puniceus.bc31.fsa	1571	2990060	2942930
deinococcus_puniceus.pa19.fsa	2997	2981226	2927280
deinococcus_puniceus.pa23.fsa	1088	2959973	2936037
deinococcus_puniceus.pa27.fsa	707	2958597	2940215
deinococcus_puniceus.pa31.fsa	487	2957540	2942930
deinococcus_radiodurans.bc19.fsa	27050	3719419	3232519
deinococcus_radiodurans.bc23.fsa	7422	3411216	3247932
deinococcus_radiodurans.bc27.fsa	6053	3414311	3256933
deinococcus_radiodurans.bc31.fsa	5487	3429384	3264774
deinococcus_radiodurans.pa19.fsa	5581	3332528	3232070
deinococcus_radiodurans.pa23.fsa	2304	3298079	3247391
deinococcus_radiodurans.pa27.fsa	1956	3307160	3256304
deinococcus_radiodurans.pa31.fsa	1802	3318117	3264057
deinococcus_soli.bc19.fsa	37685	3868665	3190335
deinococcus_soli.bc23.fsa	3018	3270371	3203975
deinococcus_soli.bc27.fsa	1192	3237345	3206353
deinococcus_soli.bc31.fsa	776	3230926	3207646
deinococcus_soli.pa19.fsa	6725	3311385	3190335
deinococcus_soli.pa23.fsa	749	3220453	3203975
deinococcus_soli.pa27.fsa	354	3215557	3206353
deinococcus_soli.pa31.fsa	237	3214756	3207646
deinococcus_sp.bc19.fsa	181739	14839069	11567767
deinococcus_sp.bc23.fsa	38594	12511879	11662811
deinococcus_sp.bc27.fsa	20577	12234377	11699375
deinococcus_sp.bc31.fsa	11878	12076203	11719863
deinococcus_sp.pa19.fsa	37327	12239653	11567767
deinococcus_sp.pa23.fsa	11802	11922455	11662811
deinococcus_sp.pa27.fsa	5844	11851319	11699375
deinococcus_sp.pa31.fsa	3782	11833323	11719863
deinococcus_swuensis.bc19.fsa	29323	3990859	3463045
deinococcus_swuensis.bc23.fsa	3078	3542025	3474309
deinococcus_swuensis.bc27.fsa	1739	3522529	3477315
deinococcus_swuensis.bc31.fsa	1379	3520887	3479517
deinococcus_swuensis.pa19.fsa	5267	3557851	3463045
deinococcus_swuensis.pa23.fsa	867	3493383	3474309
deinococcus_swuensis.pa27.fsa	551	3491641	3477315
deinococcus_swuensis.pa31.fsa	438	3492657	3479517
deinococcus_wulumuqiensis.bc19.fsa	114245	6712463	4656053
deinococcus_wulumuqiensis.bc23.fsa	79174	6516964	4775136
deinococcus_wulumuqiensis.bc27.fsa	72266	6756061	4877145
deinococcus_wulumuqiensis.bc31.fsa	66866	6977145	4971165
deinococcus_wulumuqiensis.pa19.fsa	32542	5241809	4656053
deinococcus_wulumuqiensis.pa23.fsa	26111	5349578	4775136
deinococcus_wulumuqiensis.pa27.fsa	23645	5491915	4877145
deinococcus_wulumuqiensis.pa31.fsa	22232	5638125	4971165
delftia_acidovorans.bc19.fsa	104659	8473064	6589202
delftia_acidovorans.bc23.fsa	10877	6868822	6629528
delftia_acidovorans.bc27.fsa	5570	6784328	6639508
delftia_acidovorans.bc31.fsa	3907	6763043	6645833
delftia_acidovorans.pa19.fsa	18930	6929942	6589202
delftia_acidovorans.pa23.fsa	3052	6696672	6629528
delftia_acidovorans.pa27.fsa	1695	6683578	6639508
delftia_acidovorans.pa31.fsa	1215	6682283	6645833
delftia_sp.bc19.fsa	302408	13717831	8274487
delftia_sp.bc23.fsa	165501	12178548	8537526
delftia_sp.bc27.fsa	149762	12639775	8745963
delftia_sp.bc31.fsa	139028	13109116	8938276
delftia_sp.pa19.fsa	77780	9674527	8274487
delftia_sp.pa23.fsa	54055	9726736	8537526
delftia_sp.pa27.fsa	48849	10016037	8745963
delftia_sp.pa31.fsa	45985	10317826	8938276
delftia_tsuruhatensis.bc19.fsa	272026	13525830	8629362
delftia_tsuruhatensis.bc23.fsa	138054	11891735	8854547
delftia_tsuruhatensis.bc27.fsa	122298	12206182	9026434
delftia_tsuruhatensis.bc31.fsa	112527	12558649	9182839
delftia_tsuruhatensis.pa19.fsa	68080	9854802	8629362
delftia_tsuruhatensis.pa23.fsa	44915	9842677	8854547
delftia_tsuruhatensis.pa27.fsa	39788	10060922	9026434
delftia_tsuruhatensis.pa31.fsa	37195	10298689	9182839
denitrobacterium_detoxificans.bc19.fsa	5025	2473008	2382558
denitrobacterium_detoxificans.bc23.fsa	1978	2429782	2386266
denitrobacterium_detoxificans.bc27.fsa	1356	2423705	2388449
denitrobacterium_detoxificans.bc31.fsa	988	2419648	2390008
denitrobacterium_detoxificans.pa19.fsa	1205	2404248	2382558
denitrobacterium_detoxificans.pa23.fsa	622	2399950	2386266
denitrobacterium_detoxificans.pa27.fsa	427	2399551	2388449
denitrobacterium_detoxificans.pa31.fsa	315	2399458	2390008
denitrovibrio_acetiphilus.bc19.fsa	5089	3195349	3103747
denitrovibrio_acetiphilus.bc23.fsa	2859	3171431	3108533
denitrovibrio_acetiphilus.bc27.fsa	2233	3170059	3112001
denitrovibrio_acetiphilus.bc31.fsa	1807	3168965	3114755
denitrovibrio_acetiphilus.pa19.fsa	1347	3127993	3103747
denitrovibrio_acetiphilus.pa23.fsa	898	3128289	3108533
denitrovibrio_acetiphilus.pa27.fsa	686	3129837	3112001
denitrovibrio_acetiphilus.pa31.fsa	590	3132455	3114755
dermabacter_jinjuensis.bc19.fsa	3788	2404434	2336250
dermabacter_jinjuensis.bc23.fsa	865	2357274	2338244
dermabacter_jinjuensis.bc27.fsa	564	2353819	2339155
dermabacter_jinjuensis.bc31.fsa	409	2352056	2339786
dermabacter_jinjuensis.pa19.fsa	789	2350452	2336250
dermabacter_jinjuensis.pa23.fsa	265	2344074	2338244
dermabacter_jinjuensis.pa27.fsa	175	2343705	2339155
dermabacter_jinjuensis.pa31.fsa	137	2343896	2339786
dermabacter_vaginalis.bc19.fsa	72357	4609755	3307329
dermabacter_vaginalis.bc23.fsa	59411	4699774	3392732
dermabacter_vaginalis.bc27.fsa	52428	4829756	3466628
dermabacter_vaginalis.bc31.fsa	46301	4920913	3531883
dermabacter_vaginalis.pa19.fsa	22870	3718989	3307329
dermabacter_vaginalis.pa23.fsa	19578	3823448	3392732
dermabacter_vaginalis.pa27.fsa	16791	3903194	3466628
dermabacter_vaginalis.pa31.fsa	15292	3990643	3531883
dermacoccus_abyssi.bc19.fsa	17853	3347437	3026083
dermacoccus_abyssi.bc23.fsa	1530	3065633	3031973
dermacoccus_abyssi.bc27.fsa	773	3053404	3033306
dermacoccus_abyssi.bc31.fsa	569	3051235	3034165
dermacoccus_abyssi.pa19.fsa	3010	3080263	3026083
dermacoccus_abyssi.pa23.fsa	430	3041433	3031973
dermacoccus_abyssi.pa27.fsa	245	3039676	3033306
dermacoccus_abyssi.pa31.fsa	188	3039805	3034165
dermacoccus_nishinomiyaensis.bc19.fsa	25767	3507876	3044070
dermacoccus_nishinomiyaensis.bc23.fsa	2098	3098991	3052835
dermacoccus_nishinomiyaensis.bc27.fsa	1010	3080907	3054647
dermacoccus_nishinomiyaensis.bc31.fsa	750	3078270	3055770
dermacoccus_nishinomiyaensis.pa19.fsa	4471	3124548	3044070
dermacoccus_nishinomiyaensis.pa23.fsa	596	3065947	3052835
dermacoccus_nishinomiyaensis.pa27.fsa	316	3062863	3054647
dermacoccus_nishinomiyaensis.pa31.fsa	256	3063450	3055770
desulfallas_gibsoniae.bc19.fsa	13648	4913853	4668189
desulfallas_gibsoniae.bc23.fsa	8245	4863179	4681789
desulfallas_gibsoniae.bc27.fsa	6596	4863421	4691925
desulfallas_gibsoniae.bc31.fsa	5430	4863147	4700247
desulfallas_gibsoniae.pa19.fsa	3894	4738281	4668189
desulfallas_gibsoniae.pa23.fsa	2715	4741519	4681789
desulfallas_gibsoniae.pa27.fsa	2150	4747825	4691925
desulfallas_gibsoniae.pa31.fsa	1809	4754517	4700247
desulfarculus_baarsii.bc19.fsa	47588	4448001	3591417
desulfarculus_baarsii.bc23.fsa	5637	3735136	3611122
desulfarculus_baarsii.bc27.fsa	3324	3703328	3616904
desulfarculus_baarsii.bc31.fsa	2574	3698322	3621102
desulfarculus_baarsii.pa19.fsa	8839	3750519	3591417
desulfarculus_baarsii.pa23.fsa	1686	3648214	3611122
desulfarculus_baarsii.pa27.fsa	1110	3645764	3616904
desulfarculus_baarsii.pa31.fsa	915	3648552	3621102
desulfatibacillum_aliphaticivorans.bc19.fsa	22204	6757774	6358102
desulfatibacillum_aliphaticivorans.bc23.fsa	6597	6517637	6372503
desulfatibacillum_aliphaticivorans.bc27.fsa	4166	6487989	6379673
desulfatibacillum_aliphaticivorans.bc31.fsa	3010	6474920	6384620
desulfatibacillum_aliphaticivorans.pa19.fsa	4859	6445564	6358102
desulfatibacillum_aliphaticivorans.pa23.fsa	2032	6417207	6372503
desulfatibacillum_aliphaticivorans.pa27.fsa	1316	6413889	6379673
desulfatibacillum_aliphaticivorans.pa31.fsa	956	6413300	6384620
desulfitobacterium_dehalogenans.bc19.fsa	7628	4368295	4230991
desulfitobacterium_dehalogenans.bc23.fsa	4608	4340156	4238780
desulfitobacterium_dehalogenans.bc27.fsa	3587	4337796	4244534
desulfitobacterium_dehalogenans.bc31.fsa	2881	4335449	4249019
desulfitobacterium_dehalogenans.pa19.fsa	2087	4268557	4230991
desulfitobacterium_dehalogenans.pa23.fsa	1444	4270548	4238780
desulfitobacterium_dehalogenans.pa27.fsa	1117	4273576	4244534
desulfitobacterium_dehalogenans.pa31.fsa	926	4276799	4249019
desulfitobacterium_dichloroeliminans.bc19.fsa	4019	3581581	3509239
desulfitobacterium_dichloroeliminans.bc23.fsa	2032	3557439	3512735
desulfitobacterium_dichloroeliminans.bc27.fsa	1468	3553192	3515024
desulfitobacterium_dichloroeliminans.bc31.fsa	1231	3553755	3516825
desulfitobacterium_dichloroeliminans.pa19.fsa	1087	3528805	3509239
desulfitobacterium_dichloroeliminans.pa23.fsa	651	3527057	3512735
desulfitobacterium_dichloroeliminans.pa27.fsa	476	3527400	3515024
desulfitobacterium_dichloroeliminans.pa31.fsa	414	3529245	3516825
desulfitobacterium_hafniense.bc19.fsa	93117	8715373	7039267
desulfitobacterium_hafniense.bc23.fsa	76800	8839957	7150357
desulfitobacterium_hafniense.bc27.fsa	67582	9003784	7246652
desulfitobacterium_hafniense.bc31.fsa	59926	9129317	7331537
desulfitobacterium_hafniense.pa19.fsa	29564	7571419	7039267
desulfitobacterium_hafniense.pa23.fsa	25279	7706495	7150357
desulfitobacterium_hafniense.pa27.fsa	21847	7814674	7246652
desulfitobacterium_hafniense.pa31.fsa	19819	7926107	7331537
desulfitobacterium_metallireducens.bc19.fsa	3225	3155562	3097512
desulfitobacterium_metallireducens.bc23.fsa	1413	3131153	3100067
desulfitobacterium_metallireducens.bc27.fsa	1000	3127645	3101645
desulfitobacterium_metallireducens.bc31.fsa	780	3126203	3102803
desulfitobacterium_metallireducens.pa19.fsa	819	3112254	3097512
desulfitobacterium_metallireducens.pa23.fsa	440	3109747	3100067
desulfitobacterium_metallireducens.pa27.fsa	314	3109809	3101645
desulfitobacterium_metallireducens.pa31.fsa	255	3110453	3102803
desulfobacca_acetoxidans.bc19.fsa	7054	3351703	3224731
desulfobacca_acetoxidans.bc23.fsa	3949	3318669	3231791
desulfobacca_acetoxidans.bc27.fsa	2855	3310847	3236617
desulfobacca_acetoxidans.bc31.fsa	2285	3308769	3240219
desulfobacca_acetoxidans.pa19.fsa	1843	3257905	3224731
desulfobacca_acetoxidans.pa23.fsa	1217	3258565	3231791
desulfobacca_acetoxidans.pa27.fsa	902	3260069	3236617
desulfobacca_acetoxidans.pa31.fsa	752	3262779	3240219
desulfobulbus_oralis.bc19.fsa	10334	2844696	2658684
desulfobulbus_oralis.bc23.fsa	5845	2797102	2668512
desulfobulbus_oralis.bc27.fsa	4927	2804186	2676084
desulfobulbus_oralis.bc31.fsa	4401	2814727	2682697
desulfobulbus_oralis.pa19.fsa	2823	2709498	2658684
desulfobulbus_oralis.pa23.fsa	1930	2710972	2668512
desulfobulbus_oralis.pa27.fsa	1650	2718984	2676084
desulfobulbus_oralis.pa31.fsa	1499	2727667	2682697
desulfocapsa_sulfexigens.bc19.fsa	3709	4042302	3975540
desulfocapsa_sulfexigens.bc23.fsa	1543	4012307	3978361
desulfocapsa_sulfexigens.bc27.fsa	1177	4010841	3980239
desulfocapsa_sulfexigens.bc31.fsa	996	4011657	3981777
desulfocapsa_sulfexigens.pa19.fsa	869	3991182	3975540
desulfocapsa_sulfexigens.pa23.fsa	476	3988833	3978361
desulfocapsa_sulfexigens.pa27.fsa	353	3989417	3980239
desulfocapsa_sulfexigens.pa31.fsa	316	3991257	3981777
desulfococcus_multivorans.bc19.fsa	11043	4556391	4357617
desulfococcus_multivorans.bc23.fsa	5241	4482617	4367315
desulfococcus_multivorans.bc27.fsa	4000	4477928	4373928
desulfococcus_multivorans.bc31.fsa	3217	4475636	4379126
desulfococcus_multivorans.pa19.fsa	2671	4405695	4357617
desulfococcus_multivorans.pa23.fsa	1646	4403527	4367315
desulfococcus_multivorans.pa27.fsa	1267	4406870	4373928
desulfococcus_multivorans.pa31.fsa	1050	4410626	4379126
desulfococcus_oleovorans.bc19.fsa	16803	4177255	3874801
desulfococcus_oleovorans.bc23.fsa	6858	4039150	3888274
desulfococcus_oleovorans.bc27.fsa	4777	4020722	3896520
desulfococcus_oleovorans.bc31.fsa	3572	4009565	3902405
desulfococcus_oleovorans.pa19.fsa	3934	3945613	3874801
desulfococcus_oleovorans.pa23.fsa	2135	3935244	3888274
desulfococcus_oleovorans.pa27.fsa	1482	3935052	3896520
desulfococcus_oleovorans.pa31.fsa	1116	3935885	3902405
desulfocurvibacter_africanus.bc19.fsa	15445	4399979	4121969
desulfocurvibacter_africanus.bc23.fsa	4361	4227464	4131522
desulfocurvibacter_africanus.bc27.fsa	3072	4216635	4136763
desulfocurvibacter_africanus.bc31.fsa	2317	4210219	4140709
desulfocurvibacter_africanus.pa19.fsa	3288	4181153	4121969
desulfocurvibacter_africanus.pa23.fsa	1382	4161926	4131522
desulfocurvibacter_africanus.pa27.fsa	968	4161931	4136763
desulfocurvibacter_africanus.pa31.fsa	747	4163119	4140709
desulfofarcimen_acetoxidans.bc19.fsa	15478	4553558	4274954
desulfofarcimen_acetoxidans.bc23.fsa	10144	4514547	4291379
desulfofarcimen_acetoxidans.bc27.fsa	8269	4519150	4304156
desulfofarcimen_acetoxidans.bc31.fsa	7040	4526003	4314803
desulfofarcimen_acetoxidans.pa19.fsa	4546	4356782	4274954
desulfofarcimen_acetoxidans.pa23.fsa	3340	4364859	4291379
desulfofarcimen_acetoxidans.pa27.fsa	2717	4374798	4304156
desulfofarcimen_acetoxidans.pa31.fsa	2389	4386473	4314803
desulfoglaeba_alkanexedens.bc19.fsa	15871	3467688	3182010
desulfoglaeba_alkanexedens.bc23.fsa	11036	3443486	3200694
desulfoglaeba_alkanexedens.bc27.fsa	9204	3454980	3215676
desulfoglaeba_alkanexedens.bc31.fsa	7926	3465966	3228186
desulfoglaeba_alkanexedens.pa19.fsa	4451	3262128	3182010
desulfoglaeba_alkanexedens.pa23.fsa	3442	3276418	3200694
desulfoglaeba_alkanexedens.pa27.fsa	2893	3290894	3215676
desulfoglaeba_alkanexedens.pa31.fsa	2545	3304536	3228186
desulfohalobium_retbaense.bc19.fsa	6637	2940057	2820591
desulfohalobium_retbaense.bc23.fsa	3665	2907603	2826973
desulfohalobium_retbaense.bc27.fsa	2753	2902905	2831327
desulfohalobium_retbaense.bc31.fsa	2173	2899861	2834671
desulfohalobium_retbaense.pa19.fsa	1762	2852307	2820591
desulfohalobium_retbaense.pa23.fsa	1137	2851987	2826973
desulfohalobium_retbaense.pa27.fsa	870	2853947	2831327
desulfohalobium_retbaense.pa31.fsa	697	2855581	2834671
desulfomicrobium_baculatum.bc19.fsa	9773	4077754	3901840
desulfomicrobium_baculatum.bc23.fsa	2690	3966937	3907757
desulfomicrobium_baculatum.bc27.fsa	1667	3953916	3910574
desulfomicrobium_baculatum.bc31.fsa	1170	3947529	3912429
desulfomicrobium_baculatum.pa19.fsa	2129	3940162	3901840
desulfomicrobium_baculatum.pa23.fsa	819	3925775	3907757
desulfomicrobium_baculatum.pa27.fsa	504	3923678	3910574
desulfomicrobium_baculatum.pa31.fsa	377	3923739	3912429
desulfomicrobium_orale.bc19.fsa	6825	2779354	2656504
desulfomicrobium_orale.bc23.fsa	3326	2735290	2662118
desulfomicrobium_orale.bc27.fsa	2843	2740302	2666384
desulfomicrobium_orale.bc31.fsa	2543	2746432	2670142
desulfomicrobium_orale.pa19.fsa	1686	2686852	2656504
desulfomicrobium_orale.pa23.fsa	1073	2685724	2662118
desulfomicrobium_orale.pa27.fsa	930	2690564	2666384
desulfomicrobium_orale.pa31.fsa	845	2695492	2670142
desulfosarcina_alkanivorans.bc19.fsa	22198	7513980	7114416
desulfosarcina_alkanivorans.bc23.fsa	5817	7255047	7127073
desulfosarcina_alkanivorans.bc27.fsa	3700	7229472	7133272
desulfosarcina_alkanivorans.bc31.fsa	2757	7220294	7137584
desulfosarcina_alkanivorans.pa19.fsa	4670	7198476	7114416
desulfosarcina_alkanivorans.pa23.fsa	1790	7166453	7127073
desulfosarcina_alkanivorans.pa27.fsa	1155	7163302	7133272
desulfosarcina_alkanivorans.pa31.fsa	913	7164974	7137584
desulfosarcina_ovata.bc19.fsa	208690	14312475	10556055
desulfosarcina_ovata.bc23.fsa	166752	14468105	10799561
desulfosarcina_ovata.bc27.fsa	146805	14825867	11008937
desulfosarcina_ovata.bc31.fsa	130587	15111958	11194348
desulfosarcina_ovata.pa19.fsa	64808	11722599	10556055
desulfosarcina_ovata.pa23.fsa	54672	12002345	10799561
desulfosarcina_ovata.pa27.fsa	47410	12241597	11008937
desulfosarcina_ovata.pa31.fsa	43084	12486868	11194348
desulfosarcina_widdelii.bc19.fsa	20325	7508793	7142943
desulfosarcina_widdelii.bc23.fsa	7156	7314716	7157284
desulfosarcina_widdelii.bc27.fsa	4714	7287825	7165261
desulfosarcina_widdelii.bc31.fsa	3343	7271032	7170742
desulfosarcina_widdelii.pa19.fsa	4626	7226211	7142943
desulfosarcina_widdelii.pa23.fsa	2180	7205244	7157284
desulfosarcina_widdelii.pa27.fsa	1445	7202831	7165261
desulfosarcina_widdelii.pa31.fsa	1062	7202602	7170742
desulfosporosinus_acidiphilus.bc19.fsa	8933	4988687	4827893
desulfosporosinus_acidiphilus.bc23.fsa	4584	4936859	4836011
desulfosporosinus_acidiphilus.bc27.fsa	3323	4927745	4841347
desulfosporosinus_acidiphilus.bc31.fsa	2572	4922517	4845357
desulfosporosinus_acidiphilus.pa19.fsa	2358	4870337	4827893
desulfosporosinus_acidiphilus.pa23.fsa	1432	4867515	4836011
desulfosporosinus_acidiphilus.pa27.fsa	1052	4868699	4841347
desulfosporosinus_acidiphilus.pa31.fsa	838	4870497	4845357
desulfosporosinus_meridiei.bc19.fsa	8149	4912961	4766279
desulfosporosinus_meridiei.bc23.fsa	4330	4868880	4773620
desulfosporosinus_meridiei.bc27.fsa	3279	4864002	4778748
desulfosporosinus_meridiei.bc31.fsa	2646	4862143	4782763
desulfosporosinus_meridiei.pa19.fsa	2196	4805807	4766279
desulfosporosinus_meridiei.pa23.fsa	1390	4804200	4773620
desulfosporosinus_meridiei.pa27.fsa	1023	4805346	4778748
desulfosporosinus_meridiei.pa31.fsa	868	4808803	4782763
desulfotalea_psychrophila.bc19.fsa	9550	3744172	3572272
desulfotalea_psychrophila.bc23.fsa	5595	3704657	3581567
desulfotalea_psychrophila.bc27.fsa	4019	3692394	3587900
desulfotalea_psychrophila.bc31.fsa	3049	3684014	3592544
desulfotalea_psychrophila.pa19.fsa	2668	3620296	3572272
desulfotalea_psychrophila.pa23.fsa	1759	3620265	3581567
desulfotalea_psychrophila.pa27.fsa	1254	3620504	3587900
desulfotalea_psychrophila.pa31.fsa	982	3622004	3592544
desulfotomaculum_ferrireducens.bc19.fsa	6455	3164471	3048281
desulfotomaculum_ferrireducens.bc23.fsa	3675	3135557	3054707
desulfotomaculum_ferrireducens.bc27.fsa	2833	3132938	3059280
desulfotomaculum_ferrireducens.bc31.fsa	2361	3133771	3062941
desulfotomaculum_ferrireducens.pa19.fsa	1769	3080123	3048281
desulfotomaculum_ferrireducens.pa23.fsa	1224	3081635	3054707
desulfotomaculum_ferrireducens.pa27.fsa	943	3083798	3059280
desulfotomaculum_ferrireducens.pa31.fsa	818	3087481	3062941
desulfotomaculum_reducens.bc19.fsa	5073	3532123	3440809
desulfotomaculum_reducens.bc23.fsa	2635	3503245	3445275
desulfotomaculum_reducens.bc27.fsa	2124	3503774	3448550
desulfotomaculum_reducens.bc31.fsa	1765	3504201	3451251
desulfotomaculum_reducens.pa19.fsa	1339	3464911	3440809
